id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,Subjectivity,Polarity,Sentiment
1353427257587453953,Cathy Moore,London,Postdoctoral Research Scientist in infectious diseases,2009-06-24 14:39:07,33,61,62,False,2021-01-24 19:39:38,got my first dose of the pfizerbiontech covid coronavirusvaccine yesterday  side effects over the last  hou ,"['PfizerBioNTech', 'COVID19', 'CoronavirusVaccine']",Twitter for iPhone,0,1,False,0.19999999999999998,0.125,Positive
1353416194196262912,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,485,5004,67,False,2021-01-24 18:55:40,norway to receive fewer pfizer vaccine doses than originally reported  covid ,"['Norway', 'Pfizer', 'COVID19']",Twitter Web App,1,0,False,0.75,0.375,Positive
1353411249414037506,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,485,5004,67,False,2021-01-24 18:36:01,eu plans to purchase million more covid vaccines  covidvaccines pfizer ,"['EU', 'Covid19', 'covidvaccines', 'Pfizer']",Twitter Web App,1,0,False,0.5,0.5,Positive
1353407921665826816,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,485,5004,67,False,2021-01-24 18:22:48,covid vaccine rollout needs spark even more innovation  ergotron vaccinationcart  pfizer pfizerbiontech,"['Covid19', 'Ergotron', 'VaccinationCart', 'Pfizer', 'PfizerBioNTech']",Twitter Web App,1,0,False,0.5,0.5,Positive
1353406545233637376,Io Vassiliadou,London,Assistant Psychologist and Researcher @scyps @NHS_ELFT Registered Clinical Psychologist in France,2010-04-12 13:03:19,33,52,40,False,2021-01-24 18:17:20,so grateful for this first step towards normality elft thankyounhs healthcare pfizerbiontech ,"['thankyouNHS', 'healthcare', 'PfizerBioNTech']",Twitter for iPhone,0,3,False,0.3333333333333333,0.25,Positive
1353404000440299520,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,485,5004,67,False,2021-01-24 18:07:13,vaccine hoarding under spotlight at the unitednations  pfizerbiontech covax ,"['UnitedNations', 'PfizerBioNTech', 'COVAX']",Twitter Web App,1,0,False,0.0,0.0,Neutral
1353395299092488192,Andrew Anthony,"Bilbrook, Wolverhampton","MStJ, Proud #TechHero 💻 at @wrekinhg 🏡 Unit Manager at @PendefordASU 🚑 District Youth Lead 👨‍🏫 in @northwmr 🥨 & writer of @redduckblog 🦆 Tweets my views.",2009-02-10 08:55:01,494,1521,5489,False,2021-01-24 17:32:38,day  of   well its a given that you have to post a similar picture when you get the vaccine so heres mine ,['vaccine'],Twitter for iPhone,0,5,False,0.4,0.0,Neutral
1353390507104284672,"Heathercobacter pylori, MSEd","Birmingham, AL",PharmD/MSHI 2022--Mom--2nd career--💜😺&pugs--Opinions expressed are my own--she/her/cis/het,2018-12-29 19:14:07,1177,1651,117606,False,2021-01-24 17:13:36,dose   vaccinated fauciouchie covax pfizerbiontech ,"['vaccinated', 'FauciOuchie', 'COVAX', 'PfizerBioNTech']",Twitter for Android,0,49,False,0.0,0.0,Neutral
1353388275130654721,Extra i,UK,Informative animated videos that educate and empower viewers regarding health and well being.,2020-05-06 00:22:01,3,6,1,False,2021-01-24 17:04:44,what are the ingredients of a vaccine  via  vaccine covidvaccine covid ,"['vaccine', 'covidvaccine', 'Covid_19']",Twitter Web App,0,1,False,0.0,0.0,Neutral
1353380956996952065,Nurse_Rep_Nina,"California, USA","When I'm not busy fighting on the frontlines as a nurse during the pandemic, I'm fighting for basic human rights.",2020-11-11 04:35:33,13,57,275,False,2021-01-24 16:35:39,informative article on how mrna vaccines work note no it does not alter your dna pfizerbiontech moderna ,"['PfizerBioNTech', 'Moderna']",Twitter for Android,0,2,False,0.0,0.0,Neutral
1353370878768259072,Ian 3.5% #FBPE,Cornwall UK,"Detest this Gov! No DM's! #RejoinEU, hate Brexit! Love Family, Food, Cornwall, Dogs, Cats, Red Wine & Arsenal! #NHS #BLM #ProEU #3.5% #GTTO",2011-07-18 12:54:18,4081,4635,9798,False,2021-01-24 15:55:36, we are at the point where many of the st doses of pfizerbiontech administered are reaching or have passed ,['PfizerBioNTech'],Twitter Web App,0,0,False,0.5,0.5,Positive
1353361779171217408,Reshania Naidoo MD MPH,"Oxford, England",@uniofoxford International Health Alumna and Physician currently working on Health sector COVID-19 Recovery and Health Systems Resilience || MD🩺MPH🌍FRSPH,2009-07-18 22:12:05,264,1982,919,False,2021-01-24 15:19:27, incredibly grateful to have received my first dose of the pfizerbiontech vaccine today proud to be a part  of ,['PfizerBioNTech'],Twitter for Android,1,9,False,0.7444444444444445,0.65,Positive
1353352639774339075,💙 jean#GTTO#nhs 💙,"North East, England","wife, mam, nana, sister, daughter,friend and Nurse. love the simple life, hate discrimination, #GTTO NO DMs I won’t reply, oh and I tend to swear a bit",2018-10-08 07:17:57,2624,2858,11606,False,2021-01-24 14:43:08,do you think in  weeks time they will say sorry we ran out of vaccines pfizerbiontech vaccinestrategy,"['PfizerBioNTech', 'VaccineStrategy']",Twitter for iPhone,0,2,False,1.0,-0.5,Negative
1353341011984977925,NR,"Kuala Lumpur, Malaysia",PhD(Virology)/Academic(R)/RockefellerFdnFellow(NIAID)/GuestResearcher(NCID)/CosmopolitanCitizenOfDWorld!PASSIONATEAGAINSTINJUSTICE!RTsNotNecessarilyEndorsement!,2009-04-11 14:59:38,1815,1658,48515,False,2021-01-24 13:56:55,yeah  can pfizerbiontech keep up with the production covidvaccinethe star online who agrees to buy up ,"['PfizerBioNTech', 'COVID19Vaccine']",Twitter for Android,0,0,False,0.0,0.0,Neutral
1353340321107746819,Sue Reeve ♥️🧡💛💚💙💜🇪🇺🏳️‍🌈🕊️🕷️,Glasgow environs.,"Londoner now living in Glasgow suburbs via The Cotswolds & Manchester. Likes news & current affairs, local produce, cricket, cats. Rebellious Catholic. I❤️Mcr",2010-12-28 19:17:39,1402,2215,59550,False,2021-01-24 13:54:11, conflicting info from israel about effectiveness of pfizerbiontech vaccinealthough my comment in t ,['PfizerBiontech'],Twitter for Android,0,0,False,0.0,0.0,Neutral
1353330041388724226,Misbah..,Earth,A smile is the prettiest thing you can wear ♡,2013-08-12 11:05:22,672,248,14296,False,2021-01-24 13:13:20,first dose of covid vaccine  done pfizerbiontech,['PfizerBioNTech'],Twitter for iPhone,0,10,False,0.3333333333333333,0.25,Positive
1353318149458976769,jo hipkiss,Southampton,"Sports & limb loss specialist Physiotherapist. GBR Physio @ London 2012, Rio 2016 Paralympics. 💕dogs and all wildlife. Very novice artist 👩🏻‍🎨",2009-02-23 19:02:35,1402,4578,4510,False,2021-01-24 12:26:04,within the last  hours all of my relatives over  years old have received the covidvaccine thank you so much i ,['CovidVaccine'],Twitter for iPhone,0,3,False,0.15555555555555556,0.10000000000000002,Positive
1353315749293654017,Abdulmalik Alajroush,Earth,"MD, trying to make it.",2009-12-09 10:06:32,150,859,355,False,2021-01-24 12:16:32,fully vaccinated pfizerbiontech ,['PfizerBioNTech'],Twitter for iPhone,0,1,False,0.0,0.0,Neutral
1353981230841266179,Agence Europe,Brussels,Twitter account of @AgencEurope press agency covering European affairs since 1953.,2019-09-03 07:32:07,864,143,54,False,2021-01-26 08:20:55,health health castigates delays in delivery of covid vaccines  ,"['Covid19', 'vaccines']",Twitter Web App,0,0,False,0.0,0.0,Neutral
1353977889625092097,Deena Patel,"Istanbul, Turkey","United Nations Development Programme
Views are my own.",2016-11-22 18:54:05,396,855,2202,False,2021-01-26 08:07:39,the covax program aims to provide  billion doses of covid vaccines to lowmidincome countries by the end ye ,"['Covax', 'COVID19', 'vaccines']",Twitter Web App,0,0,False,0.0,0.0,Neutral
1353963161179873282,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,484,5004,70,False,2021-01-26 07:09:07,norway to receive fewer pfizer vaccine doses than originally reported  covid ,"['Norway', 'Pfizer', 'COVID19']",Twitter Web App,1,0,False,0.75,0.375,Positive
1353960801934127104,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,484,5004,70,False,2021-01-26 06:59:45,eu plans to purchase million more covid vaccines  covidvaccines pfizer ,"['EU', 'Covid19', 'covidvaccines', 'Pfizer']",Twitter Web App,1,0,False,0.5,0.5,Positive
1353959514614202368,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,484,5004,70,False,2021-01-26 06:54:38,covid vaccine rollout needs spark even more innovation  ergotron vaccinationcart  pfizer pfizerbiontech,"['Covid19', 'Ergotron', 'VaccinationCart', 'Pfizer', 'PfizerBioNTech']",Twitter Web App,1,0,False,0.5,0.5,Positive
1353956391141175297,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,484,5004,70,False,2021-01-26 06:42:13,vaccine hoarding under spotlight at the unitednations  pfizerbiontech covax ,"['UnitedNations', 'PfizerBioNTech', 'COVAX']",Twitter Web App,1,0,False,0.0,0.0,Neutral
1353930694267817984,PenguinPonics,"Oregon, USA","Polluting Twitter with whatever I feel like. Aquaponics, home automation, PCMR, off grid food production type of nerd.",2009-01-22 16:18:10,23,25,60,False,2021-01-26 05:00:06,moderna and pfizerbiontech should open source the covid vaccine so anyone with manufacturing facilities can produce more,"['Moderna', 'PfizerBioNTech', 'Covid_19']",Twitter for Android,0,0,False,0.5,0.25,Positive
1353912592167694336,Jacque Barsetti,Big Island of Hawaii ,Educator of tiny humans. Wannabe shark aficionado. Freelance introvert.,2020-09-02 06:10:24,14,38,111,False,2021-01-26 03:48:11,educated and vaccinated fauciouchie fauciouchi covidvaccine pfizerbiontech ,"['FauciOuchie', 'fauciouchi', 'CovidVaccine', 'PfizerBioNTech']",Twitter for iPhone,0,2,False,0.0,0.0,Neutral
1353888507572314113,Brendan Babb,"Anchorage, Alaska","Chief Innovation Officer - Muni of Anchorage, AK. #iteams Director, @ANCInnovation, Mathematician/DJ - #civictech, Mars Rover image compression, biomimicry, AI",2011-02-17 20:03:30,2201,2850,7872,False,2021-01-26 02:12:28,really interesting results coming out of israel around covid  vaccines  positive out of k vaccinated intere ,['Covid'],Twitter Web App,1,3,False,0.5227272727272727,0.36363636363636365,Positive
1353857842768392193,Abbas Meerani,Singapore,Family - Singapore - Health - Technology - Personal Development - Sustainability - Design Thinking - Innovation - Life - ESSEC - Travel,2011-12-25 08:24:10,210,399,294,False,2021-01-26 00:10:37, i wonder how many doses from modern and pfizerbiontech heading to developing covidvaccine,"['Modern', 'PfizerBioNTech', 'developing', 'COVID19Vaccine']",Twitter for iPhone,0,0,False,0.4,0.35,Positive
1353850117930020866,"Arashdeep Singh, Ph.D.🐁🧠🥙","Gainesville, FL","Science Comm I 1st Gen Researcher 🇮🇳🇨🇦🇺🇸(he/him)| Postdoc @UF I Interests-Vagus Nerve, Microbiota, Nutrition, Obesity, Diabetes & Stroke RT/FAV≠Endorsment",2010-02-21 14:24:00,650,1934,6057,False,2021-01-25 23:39:56,after  weeks i completed covid vaccination got pfizerbiontech booster dose  before weekend day got m ,"['COVID19', 'Vaccination', 'PfizerBioNTech', 'Day1']",Twitter for iPhone,0,3,False,0.0,0.0,Neutral
1353847283582963712,The Wellington,"Hamilton, Ontario","The Wellington is a distinguished Long-Term Care & Retirement Community Residence in Hamilton, Ontario, Canada",2012-05-30 18:32:10,46,105,0,False,2021-01-25 23:28:40,team members asha rn and nellie psw are proud to have done their part amp received both doses of the pfizerbiontech ,['PfizerBioNTech'],Sendible,0,0,False,1.0,0.8,Positive
1353843433480269824,𝕎𝔸𝔼𝕃,Middle East,"MSc in Applied Mathematics, science lover & art admirer.",2015-04-18 09:45:21,380,491,3958,False,2021-01-25 23:13:22,just took my first covid vaccine shot pfizerbiontech go take yours if you can ,['PfizerBioNTech'],Twitter for iPhone,0,6,False,0.3333333333333333,0.25,Positive
1353838031925432321,Jen Allen,"Guelph, Ontario, Canada",Tea drinker. Dog enthusiast. She/they 🌈,2009-07-04 15:58:05,394,314,3483,False,2021-01-25 22:51:54,thrilled to have gotten my nd dose of the covid pfizerbiontech vaccine today  when its your tur ,"['COVID19', 'PfizerBioNTech']",Twitter for iPhone,4,23,False,0.7,0.6,Positive
1353830479863160834,the people's Pauly,"Boardman, OH","Blame it on the prescription drug cartels (PBM s) and their Pharma funded criminal enterprises, not getting started, 52 years prescription drug free.#NotMe",2018-07-31 21:54:29,109,280,8681,False,2021-01-25 22:21:54,pfizerbiontech pfizer sponsored  ,"['PfizerBioNTech', 'Pfizer']",Twitter for Android,0,0,False,0.0,0.0,Neutral
1353827987515469825,- 🗯,Europe,We Need To Fight For Our Freedom! 👊🏻 No Masks No Lockdowns •  Made In Europe,2020-04-11 08:55:16,52,76,2102,False,2021-01-25 22:11:59,how can who still say pfizervaccine is safe after  deaths in norway pfizerbiontech vaccinesafety,"['PfizerVaccine', 'PfizerBioNTech', 'VaccineSafety']",Twitter Web App,0,0,False,0.5,0.5,Positive
1353808293366534148,Giacomo Maiucci,"Milan, Lombardy","🇬🇧I’m a Med Student at @myunisr interested in anything exciting about science 🇮🇹Studio Medicina in @myunisr, provo a capirci qualcosa e lo scrivo qua.",2016-03-16 17:55:37,8,126,179,False,2021-01-25 20:53:44,early data from the us cdc shows few allergic reactions to pfizerbiontech  covid  vaccine anaphylaxis  ,"['CDC', 'PfizerBioNTech', 'COVIDー19', 'Vaccine', 'anaphylaxis']",Twitter Web App,15,36,False,0.2,-0.05,Negative
1353771035426959360,karamozov haters n°2654,France,"Never complain, never explain",2012-12-18 15:37:48,4785,4880,12258,False,2021-01-25 18:25:41,france tx now and heres give me your permission to make your vaccine tomorrow pfizer moderna ,"['Pfizer', 'Moderna']",Twitter Web App,0,0,False,0.0,0.0,Neutral
1353767125719146499,Alanna,London ,Health Play Specialist / CCLS 💫 Great Ormond Street Hospital 🏥🦁🐘🦒 Childhood Cancer Awareness 🎗💜,2011-08-12 17:53:52,305,356,1118,False,2021-01-25 18:10:09,doing my part to get this shit over with  covidvaccine pfizerbiontech thankyounhs ,"['COVIDvaccine', 'PfizerBioNTech', 'ThankyouNHS']",Twitter for iPhone,0,5,False,0.8,-0.2,Negative
1353761533252292622,Former OPCYA Rockette,"Ontario, Canada","Passionate about integrity & ethics, politics & news, mental health, volunteering, and milk chocolate!",2016-06-08 13:21:10,61,605,842,False,2021-01-25 17:47:55,oil gas plastic critical to manufacture ppe  vaccination needles face shieldsprotect ontario ltc seniors ,"['ppe', 'vaccination', 'Ontario']",Twitter for Android,0,1,False,0.8,0.0,Neutral
1353758030538698754,Harry Spoelstra,"Knokke,a spot in this Universe","Harry Spoelstra MD PhD CardioVascular Surgeon, Visiting Prof, special interests: Universe/Our Galaxy, Nature/Weather, Stratosphere/PolarVortex, Covid19",2011-03-29 14:51:59,1812,1239,84085,False,2021-01-25 17:34:00,now the big question that remains what about neutralizing data from pfizerbiontech vaccine towards yv ,"['PfizerBioNTech', '501YV1']",Twitter Web App,0,1,False,0.1,0.0,Neutral
1353756495163367424,Emily Lune💙,"Cardiff, Wales",2nd Year Adult Nursing Student @CardiffUni Sept 19,2020-07-13 12:41:40,16,72,66,False,2021-01-25 17:27:54,this happened today  pfizerbiontech studentnurse ,"['PfizerBioNTech', 'studentnurse']",Twitter for Android,0,2,False,0.0,0.0,Neutral
1353754829131309057,Andrea F,"Dublin City, Ireland","Critical Care candidate ANP. Former ED nurse Dublin/Perth. Special interest in emergency, trauma management and critical care. Views are my own.",2020-05-23 09:03:25,250,649,1783,False,2021-01-25 17:21:17,just received dose  of pfizerbiontech covid vaccine so unbelievably grateful and relieved one small but sign ,['PfizerBioNTech'],Twitter for iPhone,0,52,False,0.7,-0.25,Negative
1353753516259627011,David Salmon 🇬🇧 #rEUnion #BLM,Rhuddlan,"Proud Englishman, pro-eu, live in gods country (Wales), struggling to understand what has happened to my country and Parliament.",2012-07-01 19:30:41,216,406,6650,False,2021-01-25 17:16:04,wow  of the population have been vaccinated thats amazing covid nhs pfizerbiontech astrazenica nhs ,"['vaccinated', 'Covid_19', 'nhs', 'PfizerBioNTech', 'astrazenica', 'nhs']",Twitter for iPhone,0,0,False,0.95,0.35000000000000003,Positive
1353743192127115269,EVILK,Andromeda FOB,"Musician Promotor:

https://t.co/2f6XV839zA

Debate, confront, convince, suggest, believe, disbelieve..just don't try force. Can we all just get along?",2013-11-17 18:40:13,72,661,1016,False,2021-01-25 16:35:02,on my journey now to  transhumanism with my covidvaccine from pfizerbiontech and im feeling fine  back to work ,"['Transhumanism', 'CovidVaccine', 'PfizerBioNTech']",Twitter for Android,0,0,False,0.25,0.20833333333333334,Positive
1353740196936876033,NIH Collaboratory,Worldwide,"Supported by the NIH Common Fund, the Health Care Systems Research Collaboratory is intended to improve the way clinical trials are conducted.",2012-10-25 15:51:34,1695,377,449,False,2021-01-25 16:23:08, our latest podcast is here dr  talks with nih collaboratory copi  about herotogether which ,['HEROTOGETHER'],TweetDeck,0,0,False,0.9,0.5,Positive
1353720029280411651,FTD Limited,British Virgin Islands ,"FTD offers MT5 multi-asset platform for trading Forex, CFDs and Spot Metals",2019-09-06 14:40:56,47,81,11,False,2021-01-25 15:03:00,monday january   headlines pfizerbiontech pfizervaccine whatsappprivacy gdpr useconomy dailybriefing ,"['PfizerBioNTech', 'PfizerVaccine', 'WhatsappPrivacy', 'GDPR', 'useconomy', 'DailyBriefing']",Twitter Web App,1,1,False,0.0,0.0,Neutral
1353719936133304322,Udo Gümpel,Rom,"Rtl n-tv Korrespondent
- hier persönliche Meinungen",2014-02-17 16:01:25,33216,1639,69076,False,2021-01-25 15:02:38,very good news from moderna now waiting for pfizerbiontechgained some time to kill  sarscov ,"['Moderna', 'PfizerBioNTech', 'SARSCoV2']",Twitter Web App,7,28,False,0.7800000000000001,0.9099999999999999,Positive
1353713205881798656,Amy Gopal,"Atlanta, GA",Internal Comms/intranet for @childrensatl. Former D'Onofrio.,2009-12-22 01:31:33,331,1238,11070,False,2021-01-25 14:35:53,just received second pfizerbiontech vaccine excited but also teachers and other frontline workers need it asap so lets get moving,['PfizerBioNTech'],Twitter for iPhone,0,0,False,0.375,0.08333333333333333,Positive
1353710057888899072,Harry Spoelstra,"Knokke,a spot in this Universe","Harry Spoelstra MD PhD CardioVascular Surgeon, Visiting Prof, special interests: Universe/Our Galaxy, Nature/Weather, Stratosphere/PolarVortex, Covid19",2011-03-29 14:51:59,1812,1239,84085,False,2021-01-25 14:23:23,bmeyer indeed for the new vaccine candidates  be interested in news now from pfizerbiontech on this topic,['PfizerBioNTech'],TweetDeck,0,0,False,0.4772727272727273,0.19318181818181818,Positive
1354749867751469061,Bhaskar Live,Bhopal,"BhaskarLive brings to you latest news from India and the world, breaking round the clock. Latest news from around the world. Follow us for news & updates.",2019-06-25 12:27:55,889,77,14442,False,2021-01-28 11:15:13,pfizerbiontech covid vax neutralises uk south africa variants studyread morepfizerbiontech ,"['Pfizer', 'PfizerBioNTech']",Twitter Web App,0,3,False,0.0,0.0,Neutral
1354365407260532737,John Hourihan,"Bantry, Ireland","Browncoat, Comic, Movie and Wrestling geek. #TESD Army Ant Corporal. 4 Colour Demon # 2329",2010-08-01 13:23:26,338,842,10101,False,2021-01-27 09:47:30,just had my second dose of the pfizerbiontech vaccine just as painless as last time around roll on one weeks time and immunity,['PfizerBioNTech'],Twitter for iPhone,0,5,False,0.03333333333333333,0.0,Neutral
1354363936943038464,Sarah #CO2ISLIFE #GAB #maketheswitch,"SW England, UK",Don’t allow MSM and organised provocations to divide us. We need to work together.,2011-07-03 09:50:25,2108,3492,58942,False,2021-01-27 09:41:40, why on earth do people not understand you dont do gene therapy on people who arent sick covidvaccine ,['CovidVaccine'],Twitter for iPhone,0,3,False,0.8571428571428571,-0.7142857142857143,Negative
1354351286364368896,Scott Mackay 🇨🇦 🏃‍♂️ ☕️ 🍷 8⃣0⃣ 🎵,Canada,Proud East Coaster | Avid Runner | Vegan | UPEI Mount Allison | Progressive | Human Rights | COMMS | Environmental Advocate | Animal Lover | Philippians 4:13,2012-01-12 19:31:36,721,717,13283,False,2021-01-27 08:51:23,so what abt criticisms that  is staring down the barrel of zero doses of the pfizerbiontech being delivered inst ,['PfizerBioNTech'],Twitter Web App,0,0,False,0.2888888888888889,-0.15555555555555559,Negative
1354346778448048129,Jackie Bufton,UK,Be warned if you choose to follow me. I tend to get lost easily,2011-07-31 08:36:37,21,20,18,False,2021-01-27 08:33:29,first vaccine dose done and dusted covid pfizervaccine getthejab pfizerbiontech ,"['COVID19', 'PfizerVaccine', 'getthejab', 'PfizerBioNTech']",Twitter for Android,0,0,False,0.3333333333333333,0.25,Positive
1354341045002252289,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,484,5006,71,False,2021-01-27 08:10:42,norway to receive fewer pfizer vaccine doses than originally reported  covid ,"['Norway', 'Pfizer', 'COVID19']",Twitter Web App,1,0,False,0.75,0.375,Positive
1354335905356673024,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,484,5006,71,False,2021-01-27 07:50:16,covid vaccine rollout needs spark even more innovation  ergotron vaccinationcart  pfizer pfizerbiontech,"['Covid19', 'Ergotron', 'VaccinationCart', 'Pfizer', 'PfizerBioNTech']",Twitter Web App,1,0,False,0.5,0.5,Positive
1354323255952367621,Ayesha Abduljalil | عائشة عبدالجليل,Kingdom of Bahrain 🇧🇭,"Ayesha (ɑːɪʃɑː): Alive 
🤖 Data Science/Machine Learning 
🌍 Global Shaper @ManamaShapers 
💚 @ClimateReality Leader
👩🏽‍💻, 📚 and 📸 
🐉 Sic Parvis Magna",2010-11-21 20:02:32,393,285,16298,False,2021-01-27 07:00:00,got the second dose of the pfizerbiontech vaccine and i feel like death warmed up,['PfizerBioNTech'],Twitter Web App,0,2,False,0.0,0.0,Neutral
1354319306108981251,Mark A. Duarte,Guam,All opinions are my own. Retweets are not endorsements. I live on the beautiful island of Guam! 🇺🇸 🇬🇺 🇵🇭,2007-03-29 03:41:44,70,459,2367,False,2021-01-27 06:44:19,got my first dose of the pfizerbiontech covid vaccine  was a seamless experience thanks to the guam army nationa ,['PfizerBioNTech'],Twitter for Mac,0,1,False,0.2111111111111111,0.18333333333333335,Positive
1354308525380558848,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,484,5006,71,False,2021-01-27 06:01:28,vaccine hoarding under spotlight at the unitednations  pfizerbiontech covax ,"['UnitedNations', 'PfizerBioNTech', 'COVAX']",Twitter Web App,1,0,False,0.0,0.0,Neutral
1354285374609059841,Scholastica iet Intercultural Education & Training,ユニバース,"Isaiah 48:10  Behold, I have #refined you, but not as silver; I have tried you in the #furnace of affliction. Ps 46:10 Be still, and know that I am #God: #Jesus",2018-09-30 23:54:20,14,92,246,False,2021-01-27 04:29:29,pfizerbeen never since touching the keyboards to talk to a company such as yours these are unusual times read ,['company'],Twitter Web App,0,0,False,0.6666666666666666,0.2333333333333333,Positive
1354285250373967873,Joe Abdo |#WearAMask😷|,Dubai 🇦🇪,🇱🇧 - Father - Believer - Global observer - RTs are not endorsements - I don’t argue with idiots,2009-08-24 18:44:31,305,396,1674,False,2021-01-27 04:28:59,officials in lebanon shld read this and act accordingly again counting on pfizerbiontech and astrazneca is a ,"['Lebanon', 'PfizerBioNTech', 'AstraZéneca']",Twitter for iPad,1,3,False,0.0,0.0,Neutral
1354279713976561665,Dr Thameshree Naidu,"Durban, South Africa","Public Health Physician

(views my own)",2013-02-21 05:55:53,561,2500,3278,False,2021-01-27 04:06:59,the workings of rna technology for vaccines vaccines rna sarscovpfizerbiontech moderna science ,"['vaccines', 'RNA', 'SARSCoV2', 'PfizerBioNTech', 'Moderna', 'science']",Twitter for Android,0,0,False,0.0,0.0,Neutral
1354268785214160899,m ☽⋆,"Arkansas, USA",𝑒𝓍𝓅𝓁𝑜𝓇𝒾𝓃𝑔 𝓈𝓅𝒾𝓇𝒾𝓉𝓊𝒶𝓁𝒾𝓉𝓎 𝒶𝓃𝒹 𝓈𝒸𝒾𝑒𝓃𝒸𝑒 🌸 𝒷𝒶𝒹 𝓋𝒾𝒷𝑒𝓈 𝒹𝑜𝓃'𝓉 𝑔𝑜 𝓌𝒾𝓉𝒽 𝓂𝓎 𝑜𝓊𝓉𝒻𝒾𝓉 ✨ 𝒷𝓁𝓂,2014-04-01 00:50:35,677,573,1714,False,2021-01-27 03:23:34, hours after getting the second dose of the pfizerbiontech vaccine amp im feeling the immune response  fatigue ,['PfizerBioNTech'],Twitter for iPhone,0,1,False,0.0,0.0,Neutral
1354257299842338817,Divya Chowdhury,"Mumbai, India",Financial journalist @Reuters @ReutersGMF I Survivor #MeToo I The fight is not over #StarWars I #FreddieMercury I Everything is personal I RT are just that.,2008-02-25 08:40:58,4913,3151,1282,True,2021-01-27 02:37:55,biden administration aims to have enough vaccine for most americans by summertime  ,"['vaccine', 'Americans']",TweetDeck,1,0,False,0.5,0.25,Positive
1354219920482070528,m ☽⋆,"Arkansas, USA",𝑒𝓍𝓅𝓁𝑜𝓇𝒾𝓃𝑔 𝓈𝓅𝒾𝓇𝒾𝓉𝓊𝒶𝓁𝒾𝓉𝓎 𝒶𝓃𝒹 𝓈𝒸𝒾𝑒𝓃𝒸𝑒 🌸 𝒷𝒶𝒹 𝓋𝒾𝒷𝑒𝓈 𝒹𝑜𝓃'𝓉 𝑔𝑜 𝓌𝒾𝓉𝒽 𝓂𝓎 𝑜𝓊𝓉𝒻𝒾𝓉 ✨ 𝒷𝓁𝓂,2014-04-01 00:50:35,677,573,1714,False,2021-01-27 00:09:23,not today covid  not tomorrow eitherdose number two  done vaccinated coronavirusvaccine ,"['vaccinated', 'CoronavirusVaccine']",Twitter for iPhone,0,1,False,0.0,0.0,Neutral
1354202974055243786,Ernesto 🌎 - the green Clochard,"Vienna, AT",Let’s be warriors 🌍forMotherNature🦍 ⚡️Head Gardener @greenclochard Estate & Cottages | #climatecrisis,2010-10-03 09:27:48,503,707,3625,False,2021-01-26 23:02:03,thats what i call  good news  who cares about astrazeneca anyway if we can have pfizerbiontech and moderna ,"['AstraZeneca', 'PfizerBioNTech', 'Moderna']",Twitter for iPhone,1,5,False,0.6000000000000001,0.7,Positive
1354193281400381440,Dr. Matthew Robinson,"Toronto, Ontario","GIM Physician @THP_hospital I Assistant Professor 
@uoftmedicine I @mcgillu Alumnus I Retired pole vaulter I 

Tweets are my own.",2012-02-13 17:05:16,156,211,142,False,2021-01-26 22:23:32,want to know what makes up the pfizerbiontech covidvaccine here it is in less than a minutescienceupfirst ,"['PfizerBioNTech', 'CovidVaccine', 'ScienceUpFirst']",Twitter for Android,0,1,False,0.06666666666666667,-0.16666666666666666,Negative
1354180270681956353,Carlos Mock,"Chicago, IL",Author of The Corner Queen--La Loca de La Esquina:  A Romance and A Revolution,2009-04-23 22:58:18,382,73,59096,False,2021-01-26 21:31:50, helps produce  million pfizerbiontech covidvaccine doses covid vaccines   ,"['PfizerBioNTech', 'CovidVaccine', 'COVID19', 'vaccines']",Twitter Web App,0,0,False,0.0,0.0,Neutral
